id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa
72733,SRI-1993-1-243-26,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/25/1993 Sri Lankan army kills three Tamil rebels.,military sources,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,3/25/1993,3/25/1993,0,3,0,0,3,3,3,780
72754,SRI-1993-1-243-28,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/27/1993 At least eight die in separatist violence in Sri Lanka.,,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,3/26/1993,3/26/1993,0,4,0,0,4,4,4,780
72843,SRI-1993-1-243-30,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/27/1993 At least eight die in separatist violence in Sri Lanka.,military sources,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,3/26/1993,3/26/1993,3,0,0,0,3,3,3,780
72319,SRI-1993-1-243-29,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/27/1993 At least eight die in separatist violence in Sri Lanka.,,3,Ampara district,Ampara district,North Eastern province,Ampara district,7.0833,81.75,POINT (81.75 7.0833),140204,Sri Lanka,LKA,780,Asia,1,1,3/26/1993,3/26/1993,0,1,0,0,1,1,1,780
75739,SRI-1993-1-243-27,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 3/27/1993 At least eight die in separatist violence in Sri Lanka.,Defence Ministry statement said,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,3/27/1993,3/27/1993,0,3,0,0,3,3,3,780
77308,SRI-1993-1-243-31,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 4/1/1993 Three die, 21 wounded in north Sri Lanka clash.",,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,4/1/1993,4/1/1993,0,2,1,0,3,3,3,780
75926,SRI-1993-1-243-32,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/6/1993 Three Sri Lankan soldiers killed in rebel ambush.,military spokesman,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,4/5/1993,4/5/1993,3,0,0,0,3,3,3,780
75740,SRI-1993-1-243-33,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 4/9/1993 Thirty-nine dead in Sri Lankan clash, report.",military spokesman,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,4/9/1993,4/9/1993,19,20,0,0,39,39,39,780
75051,SRI-1993-1-243-34,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/11/1993 Sri Lankan troops attack Tamil rebel positions.,military spokesman,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,4/10/1993,4/10/1993,0,0,0,0,0,40,0,780
75052,SRI-1993-1-243-35,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/12/1993 Sri Lankan Red Cross official killed in crossfire.,military sources and Red Cross officials,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,4/10/1993,4/10/1993,0,0,1,0,1,1,1,780
72052,SRI-1993-1-243-36,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/12/1993 Sri Lankan Red Cross official killed in crossfire.,police,5,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923,Sri Lanka,LKA,780,Asia,1,1,4/12/1993,4/12/1993,1,0,0,0,1,1,1,780
75927,SRI-1993-1-243-37,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/15/1993 Five Sri Lankan soldiers killed in rebel ambush.,military spokesman,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,4/14/1993,4/14/1993,5,0,0,0,5,5,5,780
74774,SRI-1993-1-243-38,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/20/1993 Sri Lankan troops kill six Tamil rebels in east.,military sources and Red Cross officials,2,Batticaloa town,Batticaloa town (area),North Eastern province,Batticaloa district,7.7102,81.6924,POINT (81.6924 7.7102),140924,Sri Lanka,LKA,780,Asia,1,1,4/18/1993,4/18/1993,0,3,0,0,3,3,3,780
74775,SRI-1993-1-243-39,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/20/1993 Sri Lankan troops kill six Tamil rebels in east.,Defence Ministry,2,Batticaloa town,Batticaloa town (area),North Eastern province,Batticaloa district,7.7102,81.6924,POINT (81.6924 7.7102),140924,Sri Lanka,LKA,780,Asia,1,1,4/19/1993,4/19/1993,0,6,0,0,6,6,6,780
75029,SRI-1993-1-243-40,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/21/1993 Rebel suicide squad in Colombo - government.,,2,Iyakachchi town,Iyakachchi town (near),North Eastern province,Kilinochchi district,9.566667,80.4,POINT (80.4 9.566667),143801,Sri Lanka,LKA,780,Asia,1,1,4/20/1993,4/20/1993,0,2,0,0,2,2,2,780
72855,SRI-1993-1-243-41,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/21/1993 Rebel suicide squad in Colombo - government.,,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,4/20/1993,4/20/1993,1,1,0,0,2,2,2,780
75053,SRI-1993-1-243-42,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/21/1993 Tamil rebels kill two Sri Lankan soldiers.,military spokesman,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,4/21/1993,4/21/1993,2,0,0,0,2,2,2,780
77484,SRI-1993-1-243-43,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/25/1993 Sri Lankan rebels kill five people in ambush.,military spokesman,2,Welikanda town,Welikanda town (area),North Central province,Polonnaruwa district,7.951569,81.24523,POINT (81.24523 7.951569),140923,Sri Lanka,LKA,780,Asia,1,1,4/25/1993,4/25/1993,4,0,0,0,4,4,4,780
77068,SRI-1993-1-243-44,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/27/1993 Eight Tamil rebels killed in Sri Lanka army ambush.,military spokesman,2,Thoppigala area,Thoppigala area,North Eastern province,Batticaloa district,7.866667,81.533333,POINT (81.533333 7.866667),140924,Sri Lanka,LKA,780,Asia,1,1,4/26/1993,4/26/1993,0,8,0,0,8,8,8,780
83103,SRI-1993-1-243-45,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 4/28/1993 Sri Lankan troops kill 20 Tamil rebels in east.,military spokesman,5,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923,Sri Lanka,LKA,780,Asia,1,1,4/27/1993,4/27/1993,1,20,0,0,21,21,21,780
74851,SRI-1993-1-243-46,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/1/1993 Suicide bomberkills Sri Lankan president.     Reuters 5/2/1993 Sri Lanka blames Tamil rebels forassassinations.,police,1,Colombo city,Colombo city,Western province,Colombo district,6.931944,79.847778,POINT (79.847778 6.931944),139480,Sri Lanka,LKA,780,Asia,1,1,5/1/1993,5/1/1993,1,1,0,22,24,24,24,780
77278,SRI-1993-1-243-47,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/24/1993 FourSri Lankans killed in sea battle.,residents,7,Jaffna Lagoon,Water (Jaffna lagoon),North Eastern province,Jaffna district,9.559608,80.256157,POINT (80.256157 9.559608),143801,Sri Lanka,LKA,780,Asia,1,1,5/19/1993,5/19/1993,0,0,4,0,4,4,4,780
77279,SRI-1993-1-243-48,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/25/1993 Sri Lankan military warns of rebel infiltration.,witness,7,Jaffna Lagoon,Water (Jaffna lagoon),North Eastern province,Jaffna district,9.559608,80.256157,POINT (80.256157 9.559608),143801,Sri Lanka,LKA,780,Asia,1,1,5/24/1993,5/24/1993,0,3,0,0,3,3,3,780
75741,SRI-1993-1-243-49,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/26/1993 Fourdie in Sri Lankan separatist violence.,military spokesman,2,Manal Aru stream,Manal Aru stream (area),North Eastern province,Mullaittivu district,9.116667,80.8,POINT (80.8 9.116667),143082,Sri Lanka,LKA,780,Asia,1,1,5/25/1993,5/25/1993,0,3,0,0,3,3,3,780
74656,SRI-1993-1-243-50,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/29/1993 Six dead in Sri Lankan separatist violence.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,5/29/1993,5/29/1993,5,1,0,0,6,6,6,780
77309,SRI-1993-1-243-51,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/31/1993 Sri Lanka guerrillas use civilians as human shield.,military and militia officials,3,Vavuniya district,Vavuniya district,North Eastern province,Vavuniya district,8.8786,80.498,POINT (80.498 8.8786),142361,Sri Lanka,LKA,780,Asia,1,1,5/31/1993,5/31/1993,4,14,13,0,31,31,31,780
77105,SRI-1993-1-243-52,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 5/31/1993 Sri Lanka guerrillas use civilians as human shield.,military,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,5/31/1993,5/31/1993,6,0,0,0,6,6,6,780
76537,SRI-1993-1-243-53,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 6/10/1993 Sri Lankan troops again try to flush out rebels.,military spokesman,4,North Western province,North Western province,North Western province,Unknown,7.75,80.166667,POINT (80.166667 7.75),140921,Sri Lanka,LKA,780,Asia,1,1,6/9/1993,6/9/1993,4,0,0,0,4,4,4,780
74724,SRI-1993-1-243-54,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 6/11/1993 Sri Lankan troops kill 12 Tamil rebels in east.,army's eastern commander said,3,Batticaloa district,Batticaloa district (northern part of the ),North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,6/10/1993,6/10/1993,2,12,0,0,14,14,14,780
74568,SRI-1993-1-243-55,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 6/28/1993 Sri Lankan troops raid rebel camp, 22 killed.",police,1,Angoda town,Angoda town,North Eastern province,Trincomalee district,8.233333,81.25,POINT (81.25 8.233333),141643,Sri Lanka,LKA,780,Asia,1,1,6/27/1993,6/27/1993,2,20,0,0,22,22,22,780
72873,SRI-1993-1-243-56,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/3/1993 Sri Lankan troops kill six rebels in east.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,7/2/1993,7/2/1993,0,6,0,0,6,6,6,780
75928,SRI-1993-1-243-57,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/4/1993 Five Sri Lankan policemen killed in Tamil rebel attack.,residents,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,7/4/1993,7/4/1993,5,0,0,0,5,5,5,780
77973,SRI-1993-1-243-58,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/16/1993 Sri Lankan Tamil rebels kill three.,military spokesman,3,Puttalam district,Puttalam district,North Western province,Puttalam district,8.0454,79.9319,POINT (79.9319 8.0454),141640,Sri Lanka,LKA,780,Asia,1,1,7/15/1993,7/15/1993,2,0,1,0,3,3,3,780
75494,SRI-1993-1-243-59,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 7/18/1993 Sri Lankan airattack said to kill one, wound 10.",residents,3,Kilinochchi district,Kilinochchi district,North Eastern province,Kilinochchi district,9.4212,80.3541,POINT (80.3541 9.4212),143081,Sri Lanka,LKA,780,Asia,1,1,7/16/1993,7/16/1993,0,0,1,0,1,1,1,780
77889,SRI-1993-1-243-60,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/24/1993 Sri Lankan Tamil rebels kill 10 policemen.,military spokesman,3,Puttalam district,"Illavankulam, about 30 km (20 miles) north of the town of Puttalam (near)",North Western province,Puttalam district,8.0454,79.9319,POINT (79.9319 8.0454),141640,Sri Lanka,LKA,780,Asia,1,1,7/24/1993,7/24/1993,10,0,0,0,10,10,10,780
75269,SRI-1993-1-243-61,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"Reuters 7/25/1993 Tamil attack kills Sri Lankan troops, civilians.   Reuters 7/26/1993 Soldiers in apparent revenge attack on Tamil man.",military sources,2,Janakapura village,Janakapura village (near),North Eastern province,Mullaittivu district,9.040104,80.856352,POINT (80.856352 9.040104),143082,Sri Lanka,LKA,780,Asia,1,1,7/25/1993,7/25/1993,24,10,17,0,51,51,51,780
75054,SRI-1993-1-243-62,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/28/1993 Sri Lankan airstrikes killed civilians - rebels,LTTE-sources,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,7/27/1993,7/27/1993,0,0,0,0,0,5,0,780
77106,SRI-1993-1-243-63,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/28/1993 Sri Lankan airstrikes killed civilians - rebels,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,7/28/1993,7/28/1993,6,0,0,0,6,6,6,780
75929,SRI-1993-1-243-64,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 7/30/1993 Nine Sri Lankan civilians die in navy attack.,military spokesman,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,7/29/1993,7/29/1993,3,4,0,0,7,7,7,780
77107,SRI-1993-1-243-65,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 8/7/1993 Sri Lankan Tamil rebels kill six policemen in east.,military spokesman,3,Trincomalee district,Trincomalee district,North Eastern province,Trincomalee district,8.583333,81.083333,POINT (81.083333 8.583333),142363,Sri Lanka,LKA,780,Asia,1,1,8/7/1993,8/7/1993,6,0,0,0,6,6,6,780
72816,SRI-1993-1-243-66,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 8/28/1993 Sri Lankan troops attack Tamil rebels in north.,,7,Jaffna Lagoon,Water (Jaffna lagoon),North Eastern province,Jaffna district,9.559608,80.256157,POINT (80.256157 9.559608),143801,Sri Lanka,LKA,780,Asia,1,1,8/26/1993,8/26/1993,9,15,0,0,24,24,24,780
72842,SRI-1993-1-243-68,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 8/28/1993 Sri Lankan troops attack Tamil rebels in north.,,1,Elephant Pass,Elephant Pass,North Eastern province,Kilinochchi district,9.5242,80.4049,POINT (80.4049 9.5242),143801,Sri Lanka,LKA,780,Asia,1,1,8/27/1993,8/27/1993,1,0,0,0,1,1,1,780
76066,SRI-1993-1-243-67,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 8/28/1993 Sri Lanka says troops inflict heavy casualties on Tamil rebels.,Sri Lanka's defence ministry,1,Matakal locality,Matakal locality,North Eastern province,Jaffna district,9.783333,79.966667,POINT (79.966667 9.783333),143800,Sri Lanka,LKA,780,Asia,1,1,8/27/1993,8/27/1993,1,0,0,0,1,1,1,780
72844,SRI-1993-1-243-69,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 8/29/1993 Twelve sailors missing in Sri Lankan rebel suicide raid.,Defence Ministry said,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,8/28/1993,8/28/1993,1,0,0,0,1,1,1,780
78112,SRI-1993-1-243-70,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/3/1993 Sri Lanka to hand overbody of Indian fisherman.,,7,Waters north off Sri Lanka,Water (off the northern coast),Unknown,Unknown,10.04524,79.996577,POINT (79.996577 10.04524),144520,Sri Lanka,LKA,780,Asia,1,1,8/29/1993,8/29/1993,12,2,0,0,14,14,14,780
75055,SRI-1993-1-243-71,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/1/1993 Sri Lankan airforce bombs rebels.,,3,Jaffna district,Jaffna district,North Eastern province,Jaffna district,9.75,80.083333,POINT (80.083333 9.75),143801,Sri Lanka,LKA,780,Asia,1,1,8/30/1993,8/30/1993,0,6,0,0,6,10,6,780
83072,SRI-1993-1-243-72,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/2/1993 Two Sri Lankan soldiers killed in accidental blast.,military officials,1,Punanai locality,Punanai locality,North Eastern province,Batticaloa district,7.966667,81.383333,POINT (81.383333 7.966667),140923,Sri Lanka,LKA,780,Asia,1,1,9/1/1993,9/1/1993,2,0,0,0,2,2,2,780
74530,SRI-1993-1-243-73,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/4/1993 Six die in separatist violence in Sri Lanka.,Defense Ministry statement,2,Ampara town,Ampara town (area),North Eastern province,Ampara district,7.283333,81.666667,POINT (81.666667 7.283333),140204,Sri Lanka,LKA,780,Asia,1,1,9/3/1993,9/3/1993,3,3,0,0,6,6,6,780
76204,SRI-1993-1-243-74,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,"BBC 9/14/1993 TAMIL TIGERS VEHICLE CONVOY ATTACKED BY AIR FORCE. SLBC radio external service, Colombo, in English 1045 gmt 9 Sep 93",soldiers,3,Mullaittivu district,Mullaittivu district,North Eastern province,Mullaittivu district,9.25,80.5499,POINT (80.5499 9.25),143082,Sri Lanka,LKA,780,Asia,1,2,9/7/1993,9/9/1993,0,2,0,0,2,2,2,780
76189,SRI-1993-1-243-75,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/20/1993 Fifteen killed in Sri Lankan airforce attack.,area residents and the military,3,Mullaittivu district,Mullaittivu district,North Eastern province,Mullaittivu district,9.25,80.5499,POINT (80.5499 9.25),143082,Sri Lanka,LKA,780,Asia,1,1,9/18/1993,9/18/1993,0,5,0,0,5,15,5,780
73063,SRI-1993-1-243-76,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/21/1993 Sri Lankan troops destroy Tamil rebel radio post.,military spokesman,3,Batticaloa district,Batticaloa district,North Eastern province,Batticaloa district,7.75,81.4997,POINT (81.4997 7.75),140923,Sri Lanka,LKA,780,Asia,1,1,9/19/1993,9/19/1993,0,4,0,0,4,4,4,780
71944,SRI-1993-1-243-77,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/22/1993 Sri Lankan troops kill 10 Tamil rebels.,defence ministry spokesman said,5,former Eastern province,Eastern province,North Eastern province,Unknown,7.83333,81.41667,POINT (81.41667 7.83333),140923,Sri Lanka,LKA,780,Asia,1,1,9/22/1993,9/22/1993,0,10,0,0,10,10,10,780
77485,SRI-1993-1-243-78,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/25/1993 Tamil rebels kill five Sri Lankan policemen.,military spokesman,2,Welikanda town,Welikanda town (area),North Central province,Polonnaruwa district,7.951569,81.24523,POINT (81.24523 7.951569),140923,Sri Lanka,LKA,780,Asia,1,1,9/25/1993,9/25/1993,5,0,0,0,5,5,5,780
75930,SRI-1993-1-243-79,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/28/1993 Sri Lankan troops pound Tamil rebel positions.,military,3,Mannar district,Mannar district,North Eastern province,Mannar district,8.866667,80.083333,POINT (80.083333 8.866667),142361,Sri Lanka,LKA,780,Asia,1,1,9/27/1993,9/27/1993,3,0,0,0,3,3,3,780
76205,SRI-1993-1-243-105,1993,1,Clear,1,352,352,Sri Lanka (Ceylon): Eelam,776,776,Government of Sri Lanka - LTTE,145,145,Government of Sri Lanka,320,320,LTTE,-1,Reuters 9/28/1993 Sri Lankan troops pound Tamil rebel positions.,military,3,Mullaittivu district,Mullaittivu district,North Eastern province,Mullaittivu district,9.25,80.5499,POINT (80.5499 9.25),143082,Sri Lanka,LKA,780,Asia,1,1,9/27/1993,9/27/1993,2,0,0,0,2,2,2,780
